id,text,category,severity,sentiment,qr_type
FB-02315,Tadi mbak kasir di Bakso Pak Kumis sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02316,"Pas saya raba akrilik barcode di meja kasir Bengkel Motor Jaya, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02317,Hati-hati stiker barcode QRIS fisik di pintu masuk toko Soto Ayam Lamongan Cak Har Tangerang sengaja ditimpa stiker tempelan palsu lain oleh oknum penipu!,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02318,"Tidak ada masalah sama sekali saat transaksi QRIS di Counter Pulsa Cell, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02319,"Susah sekali scan QRIS di meja makan Martabak Bangka 88, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02320,"Pelayanan kasir di Soto Ayam Lamongan Cak Har sangat mengecewakan, kasir menolak pembayaran QRIS secara sepihak dengan alasan minimal belanja harus Rp30.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02321,"Tadi bayar pakai QRIS statis di meja makan Bakso Pak Kumis, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02322,Akrilik meja tempat barcode QRIS di Kopi Kenangan Senja banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02323,"Plang fisik warung bertuliskan Apotek Sehat Sejahtera, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / rekening pribadi BAMBANG HERMANTO.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02324,"Cek mutasi setelah transaksi QRIS di Es Teh Nusantara, nominal pembayaran pas dengan yang saya ketik, tidak ada biaya potongan dan pembayaran QRIS selesai aman sentosa.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02325,"Plang fisik warung bertuliskan Kopi Kenangan Senja, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / rekening pribadi HENDRA.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02326,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Martabak Bangka 88, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02327,"Stiker QRIS statis di counter pembayaran Warung Nasi Bu Imas mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02328,"Transaksi QRIS berhasil diproses seketika di Warung Nasi Bu Imas, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02329,"Pembeli dipersulit saat mau bayar QRIS di Sate Madura Cak Sholeh, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02330,Toko fisik Barbershop Bro & Co berada di Yogyakarta tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu RUDI HARTONO REK bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02331,Tadi waktu saya sedang melakukan proses pembayaran scan QRIS di meja kasir Counter Pulsa Cell rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya tetapi saya tidak yakin apa yang sebenarnya terjadi.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02332,"Kasir ramah menunjukkan barcode QRIS di meja Toko Sembako Berkah, nominal pembayaran saya input pas Rp10.000 tanpa biaya admin dan notifikasi uang masuk QRIS langsung berbunyi di soundbox kasir.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02333,"QRIS fisik di tent card meja Toko Sembako Berkah jelas-jelas ditempeli stiker baru di atas akrilik resmi toko, terindikasi kuat pemalsuan barcode fisik.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02334,QRIS fisik di gerobak Toko Sembako Berkah rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02335,"Tidak ada masalah sama sekali saat transaksi QRIS di Ayam Geprek Juara, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02336,Saya baru menyadari setelah pembayaran selesai bahwa nama merchant yang muncul pada detail transaksi QRIS tidak sesuai dengan nama toko tempat saya berbelanja di RM Padang Murah.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02337,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Warung Nasi Bu Imas, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02338,"Barcode QRIS statis di kasir Es Teh Nusantara kusam dan pudar terkena terik matahari, autofocus kamera aplikasi BRImo gagal memindai.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02339,Toko fisik Barbershop Bro & Co berada di Semarang tapi merchant NMID QRIS terdaftar atas nama orang lain yaitu DEWI SARTIKA PRIVATE bukan nama usaha.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02340,"Waspada modus penempelan stiker palsu di stand minuman Es Teh Nusantara, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02341,"Tidak ada stiker palsu di akrilik Counter Pulsa Cell, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02342,"Kasir toko Toko Sembako Berkah enggan melayani scan QRIS dan beralasan kasir lagi malas mengecek HP, pembeli dipaksa bayar cash.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02343,"Saya menemukan stiker QRIS tempelan penipu di counter pembayaran Bengkel Motor Jaya, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02344,Apakah akun QRIS di Bengkel Motor Jaya ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai ShopeePay bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02345,"Kasir tidak kooperatif saat proses scan QRIS di meja kasir Barbershop Bro & Co, pembeli disuruh menunggu lama dan diabaikan pelayanannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02346,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Kopi Kenangan Senja, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02347,"Tidak ada masalah sama sekali saat transaksi QRIS di Counter Pulsa Cell, barcode bersih terlindung akrilik, pembayaran lancar dan bukti bayar resmi QRIS langsung keluar.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02348,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Martabak Bangka 88, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02349,"Stiker QRIS statis di kedai kopi Es Teh Nusantara mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02350,"Susah sekali scan QRIS di akrilik meja Barbershop Bro & Co, stiker barcode kotor terkena minyak gorengan dan debu tebal di meja kasir.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02351,QRIS toko Bengkel Motor Jaya dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah WARUNG PALSU 99.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02352,"Saya membeli makanan di warung makan Apotek Sehat Sejahtera dan membayar menggunakan QRIS seperti biasanya, nominal yang harus dibayar pas sesuai harga, transaksi berhasil dalam beberapa detik dan bukti pembayaran QRIS langsung muncul di aplikasi.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02353,"Kasir nolak melayani pembayaran QRIS karena alasan antrean kasir sedang ramai, maunya hanya uang pas saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02354,"Transaksi QRIS berhasil diproses seketika di Es Teh Nusantara, kasir mengecek terminal soundbox QRIS dan nominal uang masuk cocok dengan pesanan tanpa kendala.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02355,"Ada sedikit hal yang terasa tidak biasa waktu saya mencoba melakukan pembayaran QRIS di tent card meja Kopi Kenangan Senja tadi siang, tampilannya agak berbeda dari biasanya dan saya ingin memastikan keamanannya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02356,"Plang fisik warung bertuliskan Toko Sembako Berkah, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / CV MAJU FIKTIF.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02357,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Counter Pulsa Cell.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02358,"Pelayanan kasir sangat buruk, malah memarahi pelanggan yang tidak membawa uang tunai saat mau bayar lewat QRIS.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02359,Total belanja 45 ribu tapi pas discan kasir Barbershop Bro & Co menyuruh saya mengetik 47 ribu di HP buat biaya charge admin QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02360,"Di Toko Sembako Berkah, harga belanjaan dinaikkan kalau bayar pakai QRIS statis, kasir membebankan potongan fee MDR QRIS kepada pembeli.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02361,"Plang fisik warung bertuliskan Sate Madura Cak Sholeh, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / CV MAJU FIKTIF.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02362,"Pungutan biaya tambahan tidak resmi oleh kasir Toko Sembako Berkah saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02363,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Kedai Mie Aceh, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02364,"Waspada modus penempelan stiker palsu di warung makan Kopi Kenangan Senja, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02365,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Martabak Bangka 88.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02366,"Di Toko Sembako Berkah, harga belanjaan dinaikkan kalau bayar pakai QRIS statis, kasir membebankan potongan fee MDR QRIS kepada pembeli.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02367,"Uang masuk seketika ke mutasi QRIS toko Bengkel Motor Jaya, kasir langsung menyatakan transaksi lunas dan saya menerima pesanan saya dengan puas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02368,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Martabak Bangka 88, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02369,Stiker QRIS fisik di meja barcode Kedai Mie Aceh sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02370,"Saya menemukan stiker QRIS tempelan penipu di meja kasir Bengkel Motor Jaya, ujung stikernya terkelupas dan di bawahnya masih ada barcode aslinya.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02371,"Plang fisik warung bertuliskan Ayam Geprek Juara, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / CV MAJU FIKTIF.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02372,Merchant Soto Ayam Lamongan Cak Har di Yogyakarta menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02373,Tadi mbak kasir di Bakso Pak Kumis sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02374,"Pembeli dipersulit saat mau bayar QRIS di Sate Madura Cak Sholeh, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02375,Identitas merchant QRIS tidak cocok antara banner fisik toko RM Padang Murah dengan nama digital NMID saat konfirmasi bayar di HP.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02376,Kasir meminta biaya tambahan Rp1.000 di luar total belanjaan nota jika pelanggan ingin menggunakan barcode QRIS di Bengkel Motor Jaya.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02377,"Lokasi toko fisik jelas Ayam Geprek Juara di Tangerang, tapi saat scan QRIS resmi toko nama tujuan transfer terdaftar atas nama CV MAJU FIKTIF di luar daerah.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02378,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Soto Ayam Lamongan Cak Har.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02379,"Nominal belanjaan Rp75.000 saya bayar dengan scan barcode QRIS di kasir Martabak Bangka 88, semua detail informasi pembayaran QRIS cocok dan kasir langsung menyerahkan nota lunas.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02380,Apakah akun QRIS di Martabak Bangka 88 ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai OVO bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02381,Kasir menolak mentransaksikan harga normal jika bayar lewat QRIS dan mewajibkan pembeli menambah nominal biaya ekstra seribu rupiah.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02382,Stiker QRIS fisik di stand minuman Bakso Pak Kumis sudah sobek parah pada bagian pola deteksi sehingga kamera HP tidak bisa scan sama sekali.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02383,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Es Teh Nusantara.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02384,"Plang fisik warung bertuliskan Sate Madura Cak Sholeh, tapi saat scan barcode QRIS di kasir nama penerima yang muncul justru PT Bodong / rekening DANA 0812988xxx.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02385,"Pas saya raba akrilik barcode di plang kasir Martabak Bangka 88, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02386,"Saya bayar pakai QRIS barusan di minimarket Warung Nasi Bu Imas tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02387,"Saya tadi bayar belanjaan pakai barcode QRIS tapi lupa melihat detail layarnya karena terburu-buru pergi, tolong bantu verifikasi apakah transaksi saya aman.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02388,"Waspada modus penempelan stiker palsu di counter pembayaran Martabak Bangka 88, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02389,"Di Toko Sembako Berkah Makassar, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02390,"Stiker QRIS statis di meja kasir Bakso Pak Kumis mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02391,"Proses pembayaran QRIS sebenarnya sudah selesai di layar HP saya, cuma saya merasa agak bingung saja dengan detail tampilan konfirmasi QRIS yang muncul di toko Kedai Mie Aceh.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02392,Saya baru menyadari setelah pembayaran selesai bahwa nama merchant yang muncul pada detail transaksi QRIS tidak sesuai dengan nama toko tempat saya berbelanja di Bakso Pak Kumis.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02393,Akrilik meja tempat barcode QRIS di Warung Nasi Bu Imas banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02394,QRIS toko Soto Ayam Lamongan Cak Har dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah rekening pribadi AGUS SETIAWAN.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02395,"Kasir di toko Toko Sembako Berkah bersikap sangat judes dan ketus ketika saya bilang mau bayar pakai QRIS, kasir memaksa pembeli harus bayar uang tunai saja.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02396,Tadi mbak kasir di Martabak Bangka 88 sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02397,Saya baru menyadari setelah pembayaran selesai bahwa nama merchant yang muncul pada detail transaksi QRIS tidak sesuai dengan nama toko tempat saya berbelanja di RM Padang Murah.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02398,"Pas saya raba akrilik barcode di counter pembayaran Kopi Kenangan Senja, permukaannya terasa ada stiker tempelan baru yang sengaja menutupi QR code resmi toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL,NEGATIVE,STATIC
FB-02399,QRIS toko Es Teh Nusantara dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah RUDI HARTONO REK.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02400,"Pungutan biaya tambahan tidak resmi oleh kasir Masjid Al-Ikhlas saat transaksi QRIS manual, ada mark up harga dari struk belanja.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02401,"Tadi bayar pakai QRIS statis di counter pembayaran Martabak Bangka 88, nama penerima di layar konfirmasi cocok dengan plang toko dan transaksi QRIS langsung terverifikasi hijau.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW,POSITIVE,STATIC
FB-02402,Akrilik meja tempat barcode QRIS di Kedai Mie Aceh banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02403,QRIS fisik di gerobak Martabak Bangka 88 rusak terlipat sehingga aplikasi perbankan menolak memproses gambar barcode tersebut.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02404,"Mohon bantuan pengecekan riwayat pembayaran QRIS terakhir saya di Laundry Kilat 99, tadi koneksi internet sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya.",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02405,Merchant RM Padang Murah di Malang menolak menerima transaksi QRIS dari aplikasi dompet digital tertentu secara sepihak tanpa alasan yang jelas.,KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02406,QRIS toko Warung Nasi Bu Imas dicurigai disalahgunakan karena nama penerima pembayaran pada aplikasi perbankan saya adalah JOKO PRIBADI REK.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02407,Stiker QRIS fisik toko Warung Nasi Bu Imas sudah buram dan terkelupas di sudut bawah sehingga scanner aplikasi selalu gagal deteksi.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02408,Akrilik meja tempat barcode QRIS di Es Teh Nusantara banyak goresan lecet parah sampai pola matriks QRIS-nya hilang sebagian.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02409,"Stiker QRIS statis di tent card meja Ayam Geprek Juara mengelupas separuh dari akrilik mejanya, pembeli kesulitan saat mau scan.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM,NEGATIVE,STATIC
FB-02410,"Ada tambahan biaya seribu rupiah dari harga aslinya saat transaksi menggunakan QRIS di Ayam Geprek Juara, kasir bilang untuk biaya admin QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02411,"Kena pungutan liar surcharge Rp2.000 saat transaksi QRIS di etalase toko Es Teh Nusantara, mohon ditertibkan merchant nakal ini.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH,NEGATIVE,STATIC
FB-02412,"Saya bayar pakai QRIS barusan di minimarket Soto Ayam Lamongan Cak Har tapi kok perasaan saya kurang enak ya, apakah transaksi QRIS saya tadi sudah benar-benar sah?",FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
FB-02413,"Pembeli dipersulit saat mau bayar QRIS di Sate Madura Cak Sholeh, kasir bilang barcode QRIS disimpan di laci dan menolak mengeluarkannya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM,NEGATIVE,STATIC
FB-02414,Apakah akun QRIS di Toko Sembako Berkah ini resmi? Barcode tokonya bersih tapi nama penerima saat discan pakai BRImo bukan nama toko pemiliknya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH,NEGATIVE,STATIC
FB-02415,Tadi mbak kasir di Counter Pulsa Cell sempat mengucapkan sesuatu saat saya sedang memindai barcode QRIS di meja depan tetapi suaranya tidak terdengar jelas sehingga membuat saya bingung mengenai status pembayaran saya.,FEEDBACK_AMBIGU,MEDIUM,NEUTRAL,STATIC
