text,category,severity
"Toko Barbershop Bro & Co menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 15.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Belanja di Ayam Geprek Juara bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Ada stiker QRIS ganda mencurigakan di etalase kasir Kedai Mie Aceh, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Barcode QRIS fisik di meja kasir Toko Sembako Berkah tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Ada stiker QRIS ganda mencurigakan di etalase kasir Martabak Bangka 88, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Kak, Tolong dicek ya min. bingung banget.",FEEDBACK_AMBIGU,MEDIUM
"QRIS di meja barcode Ayam Geprek Juara terawat sangat bersih, mudah discan dari jarak jauh, kasir sigap mengecek notifikasi masuk.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Barcode QRIS fisik di plang kasir Bakso Pak Kumis mulus tanpa tempelan ganda, tapi tujuan transfer di OVO bukan ke rekening resmi toko melainkan rekening pribadi HENDRA.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Di Apotek Sehat Sejahtera kasirnya judes banget dan pasang muka masam saat saya bilang mau bayar pakai QRIS di meja kasir.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Stiker QR code di kasir Kopi Kenangan Senja burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Penolakan sepihak transaksi QRIS di Soto Ayam Lamongan Cak Har, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Penolakan sepihak transaksi QRIS di Minimarket Barokah, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Kasir di Fashion Style Boutique mengarahkan untuk scan barcode QRIS. Saya mencocokkan nama usaha pada aplikasi pembayaran dengan nama toko, dan hasilnya sama sekali tidak sesuai dengan nama tempat usaha yang saya datangi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Lapor min, Transaksi tadi terasa mencurigakan. tolong ditanggapi.",FEEDBACK_AMBIGU,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Sate Madura Cak Sholeh khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Bengkel Motor Jaya Makassar mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 35.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Lapor min, Tolong dicek ya min.",FEEDBACK_AMBIGU,MEDIUM
"Barcode QRIS fisik di Counter Pulsa Cell kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Kasir di Soto Ayam Lamongan Cak Har Jakarta mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 75.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kasir di Kopi Kenangan Senja Malang mengenakan biaya tambahan surcharge Rp 1.000 saat saya bayar tagihan 15.000 pakai QRIS, padahal BI melarang surcharge!",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Saya keberatan karena belanja di Toko Sembako Berkah kena cas tambahan Rp 1.000 gara-gara bayar pakai QRIS bukannya uang tunai.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Kondisi fisik QRIS di etalase toko Kedai Mie Aceh sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Counter Pulsa Cell khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Saat transaksi di Toko Sembako Berkah, fisik barcode terlihat resmi, tapi nama merchant penerima dana di m-banking berbeda dari nama toko aslinya.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS di meja kasir Kedai Mie Aceh tidak ada manipulasi stiker, tapi saya ragu bayar karena nama toko di aplikasi DANA menunjukkan nama orang lain.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Mohon bantuan informasi min terkait transaksi terakhir saya di Laundry Kilat 99, tadi koneksi internet ponsel saya sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya meskipun tidak ada pesan kesalahan yang muncul.",FEEDBACK_AMBIGU,MEDIUM
"Saya tadi langsung menutup aplikasi perbankan saya setelah klik konfirmasi bayar di Kedai Mie Aceh sehingga tidak sempat membaca pesan notifikasi yang sempat muncul sekilas di layar ponsel saya, apakah transaksi tersebut sudah beres?",FEEDBACK_AMBIGU,MEDIUM
Saya curiga barcode QRIS di kasir Bakso Pak Kumis adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Awas ada stiker QRIS siluman di plang kasir Minimarket Barokah, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima malah mengarah ke rekening pribadi orang lain yang tidak dikenal, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di meja kasir RM Padang Murah tergores benda tajam sangat parah, kamera HP berkali-kali mencoba selalu gagal baca kodenya.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Stiker QR code di kasir Soto Ayam Lamongan Cak Har burem banget dan buram terkena goresan, tolong segera kirimkan cetakan akrilik QRIS baru.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Tadi saya bayar pakai QRIS di Ganteng Barbershop. Pembayaran sukses, lalu saat mengecek rincian transaksi di aplikasi, nama merchant yang tercantum berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Barbershop Bro & Co karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
"Ada stiker QRIS ganda mencurigakan di etalase kasir Bakso Pak Kumis, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Mohon bantuan informasi min terkait transaksi terakhir saya di Barbershop Bro & Co, tadi koneksi internet ponsel saya sempat tersendat saat menekan tombol bayar sehingga saya ragu statusnya meskipun tidak ada pesan kesalahan yang muncul.",FEEDBACK_AMBIGU,MEDIUM
"Pelayanan di RM Padang Murah sangat mengecewakan, kasirnya marah-marah saat disuruh cek notifikasi pembayaran QRIS yang sudah sukses di HP saya.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Barcode QRIS fisik di booth bazar Masjid Al-Ikhlas mulus tanpa tempelan ganda, tapi tujuan transfer di ShopeePay bukan ke rekening resmi toko melainkan DEWI SARTIKA PRIVATE.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Saya curiga barcode QRIS di kasir Barbershop Bro & Co adalah tempelan palsu karena stiker aslinya tertutup stiker baru yang miring.,PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di kasir Minimarket Barokah sangat lambat dan tidak paham cara konfirmasi transaksi QRIS sampai saya harus menunggu 15 menit di antrean.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"QRIS fisik di counter pembayaran Apotek Sehat Sejahtera dalam kondisi baik, namun ada perbedaan nama penerima di mana sistem menampilkan RUDI HARTONO REK bukannya nama toko resmi.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di Kopi Kenangan Senja karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
Bisa tolong dicek akun saya?,FEEDBACK_AMBIGU,MEDIUM
Kurang paham sama sistemnya. ada tanggapan?,FEEDBACK_AMBIGU,MEDIUM
"Barcode QRIS di meja kasir RM Padang Murah tidak ada manipulasi stiker, tapi saya ragu bayar karena nama toko di aplikasi OVO menunjukkan nama orang lain.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Parah banget di Kopi Kenangan Senja, belanja 100.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Tadi waktu saya sedang melakukan proses pembayaran di meja kasir Apotek Sehat Sejahtera rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya saat scan barcode, namun saya tidak yakin apa yang sebenarnya terjadi karena saya terlanjur menutup aplikasinya dengan tergesa-gesa tanpa bukti rincian apapun.",FEEDBACK_AMBIGU,MEDIUM
"Saya mau bayar 15.000 pakai QRIS di RM Padang Murah tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Nama merchant yang muncul di aplikasi setelah scan QRIS tidak cocok dan berbeda jauh dari plang nama toko di depan saya.,KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Waspada modus penempelan stiker palsu di warung makan Barbershop Bro & Co, kode QR asli toko sudah dilapisi stiker barcode cetakan luar.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Kasir di Kopi Kenangan Senja memungut biaya surcharge Rp 1.000 tanpa persetujuan untuk setiap pembayaran QR code.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik QRIS di counter pembayaran Es Teh Nusantara pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Parah banget di Toko Sembako Berkah, belanja 100.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
Kasir Bakso Pak Kumis berkata kasar saat saya menunjukkan bukti berhasil bayar QRIS dan menuduh saya belum bayar sebelum ia melihat HP-nya.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
Plang barcode QRIS di akrilik meja Kedai Mie Aceh sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Lapor min, Ada kendala di kasir tolong bantu. bingung banget.",FEEDBACK_AMBIGU,MEDIUM
"Proses checkout pakai QRIS di Kedai Mie Aceh Malang memuaskan, scan cepat, tidak ada biaya tersembunyi, dan bukti transaksi langsung masuk ke e-wallet.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya lupa melihat rincian resi pembayaran di layar ponsel saya setelah scan barcode di RM Padang Murah karena terburu-buru mengejar kendaraan, saya hanya ingin memastikan apakah pembayaran saya sudah tercatat aman.",FEEDBACK_AMBIGU,MEDIUM
"Parah banget di Laundry Kilat 99, belanja 250.000 kalau bayar tunai harganya normal tapi kalau scan QRIS kasir naikin harga dan minta tambahan Rp 2.000.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Nominal belanja sudah pas dan saya cek nama merchant di aplikasi pembayaran. Nama penerima tidak sesuai dengan nama usaha yang tertera di kasir, dan pembayaran selesai lancar.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Penolakan sepihak transaksi QRIS di Ayam Geprek Juara, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Toko Toko Sembako Berkah menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 15.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Kondisi fisik QRIS di meja makan Apotek Sehat Sejahtera sangat memprihatinkan, tintanya luntur kecokelatan dan sudut stikernya koyak sobek.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Toko Soto Ayam Lamongan Cak Har menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 75.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Saya cek teliti akrilik QRIS di Masjid Al-Ikhlas semuanya bersih, cuma nama merchant yang tertera di aplikasi e-wallet beda dengan nama toko tempat saya beli.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
Scan QRIS di Warung Nasi Bu Imas selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Proses pembayarannya sebenarnya terlihat sudah selesai di layar ponsel saya, cuma saya merasa agak bingung saja dengan alur tampilan konfirmasi yang muncul di toko Warung Nasi Bu Imas dan tidak yakin apakah perlu konfirmasi tambahan.",FEEDBACK_AMBIGU,MEDIUM
"Beli barang di Warung Bu Siti bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya berbeda dengan nama toko tempat saya berbelanja.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Awas ada stiker QRIS siluman di pintu masuk toko Apotek Sehat Sejahtera, stikernya dobel bertumpuk dan sangat mencurigakan.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Saat melakukan transaksi QRIS di meja kasir kedai bakso, saya teliti melihat nama penerima transfer pada e-wallet. Ternyata nama merchant tersebut justru tertera nama merchant lain yang sama sekali berbeda.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Akrilik stand QRIS di Ayam Geprek Juara pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Pelayanan kasir di RM Padang Murah arogan sekali dan memaksa pembeli nambah uang tunai Rp 2.000 dengan alasan biaya potong saldo QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Ada stiker QRIS ganda mencurigakan di etalase kasir Barbershop Bro & Co, barcode asli milik kasir ditutup dengan stiker penipu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Lapor min, Mengecewakan sekali tadi. tolong dicek.",FEEDBACK_AMBIGU,MEDIUM
"QRIS di tent card meja Martabak Bangka 88 terawat sangat bersih, mudah discan dari jarak jauh, kasir sigap mengecek notifikasi masuk.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Belanja di Laundry Kilat 99 bayar via QRIS bebas biaya tambahan surcharge, kasir ramah mengonfirmasi transaksi dengan senyum dan sopan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya cek teliti akrilik QRIS di Soto Ayam Lamongan Cak Har semuanya bersih, cuma nama merchant yang tertera di aplikasi e-wallet beda dengan nama toko tempat saya beli.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tadi waktu saya sedang melakukan proses pembayaran di meja kasir Soto Ayam Lamongan Cak Har rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya saat scan barcode, namun saya tidak yakin apa yang sebenarnya terjadi karena saya terlanjur menutup aplikasinya dengan tergesa-gesa tanpa bukti rincian apapun.",FEEDBACK_AMBIGU,MEDIUM
"Stiker QRIS di Martabak Bangka 88 Bandung ini palsu bro, ada stiker tipis yang sengaja dipasang menutupi barcode resmi kasir toko.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Pengalaman pembayaran QRIS di pintu masuk toko Kopi Kenangan Senja luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 25.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Saya mau bayar 15.000 pakai QRIS di Martabak Bangka 88 tapi kasir bilang QRIS hanya untuk belanja di atas Rp 30.000, sangat mengecewakan.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Saya memeriksa detail informasi QRIS termasuk NMID dan nama merchant sebelum transfer. Informasi yang tampil di layar HP sepenuhnya cocok dengan nama outlet tempat saya belanja.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Halo min, Ada kendala di kasir tolong bantu. terima kasih.",FEEDBACK_AMBIGU,MEDIUM
Kasir Martabak Bangka 88 menyembunyikan plang barcode QRIS di bawah meja dan enggan melayani pelanggan yang ingin membayar non-tunai.,KUALITAS_LAYANAN_MERCHANT,MEDIUM
"Beli barang di Apotek Sehat Medika bayar non-tunai via QRIS. Pas dicek di konfirmasi transaksi, nama penerimanya berbeda dari nama toko sehingga menimbulkan kecurigaan.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Tolong dicek min, stiker QR code di akrilik meja Bakso Pak Kumis ada dua lapisan bertumpuk di mana barcode atas adalah stiker palsu.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tadi waktu saya sedang melakukan proses pembayaran di meja kasir Warung Nasi Bu Imas rasanya ada sesuatu yang janggal pada tampilan layar aplikasi saya saat scan barcode, namun saya tidak yakin apa yang sebenarnya terjadi karena saya terlanjur menutup aplikasinya dengan tergesa-gesa tanpa bukti rincian apapun.",FEEDBACK_AMBIGU,MEDIUM
Kasir di Masjid Al-Ikhlas bersikeras meminta uang cas Rp 2.000 tambahan sambil melayani dengan ketus saat saya scan barcode QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Akrilik stand QRIS di Laundry Kilat 99 pecah dan buram terkena debu tebal bertahun-tahun, kasir harus mencetak ulang kode barcode yang jelas.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Pungutan liar di kasir Kopi Kenangan Senja, harga belanja 50.000 dinaikkan jadi lebih mahal kalau bayar pakai scan barcode QRIS.",PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Semua berjalan sempurna saat bayar QRIS di Toko Sembako Berkah, akrilik barcode mulus, tidak ada kejanggalan, kasir melayani dengan sangat baik.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Halo min, Gimana ini solusinya kok begini? bingung banget.",FEEDBACK_AMBIGU,MEDIUM
"Pengalaman pembayaran QRIS di warung makan Martabak Bangka 88 luar biasa aman dan nyaman, struk langsung tercetak dan nominal pembayaran tepat 15.000.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Di Apotek Sehat Sejahtera Bandung, stiker QRIS resmi di meja kasir ditutup stiker barcode lain oleh pihak tidak bertanggung jawab.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Toko Counter Pulsa Cell menetapkan aturan sepihak minimal belanja Rp 50.000 baru boleh bayar pakai QRIS, padahal saya belanja 10.000.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Plang barcode QRIS di pintu masuk toko Martabak Bangka 88 sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Scan QRIS di Sate Madura Cak Sholeh selalu error 'QR Code Tidak Terbaca' karena fisik stiker di meja kasir sudah kusut dan berkerut parah.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Saya scan QRIS asli toko di Counter Pulsa Cell, pas masuk halaman konfirmasi BRImo nama pemilik merchant yang keluar adalah nama pribadi asing GOPAY TOPUP PENIPU.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Barcode QRIS fisik di Laundry Kilat 99 kelihatan nempel stiker baru di atas akrilik meja kasir, modus penipuan tempel stiker barcode.",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
Plang barcode QRIS di pintu masuk toko RM Padang Murah sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Saya dipaksa bayar fee admin tambahan Rp 1.500 oleh kasir Ayam Geprek Juara khusus untuk pembayaran scan QRIS.,PUNGUTAN_BIAYA_TAMBAHAN_SURCHARGE,HIGH
"Min, Mohon bantuan CS terkait pembayaran saya. ada tanggapan?",FEEDBACK_AMBIGU,MEDIUM
"Sebelum menekan tombol konfirmasi pembayaran QRIS di toko alat tulis, saya memeriksa nama penerima di layar aplikasi. Hasil pengecekan menunjukkan nama penerima berbeda dari nama toko sehingga menimbulkan kecurigaan, dan transaksi berhasil diproses.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Bro, Saya bingung tadi waktu mau bayar di toko ini. gimana ya?",FEEDBACK_AMBIGU,MEDIUM
"Stiker QRIS di meja kasir Bakso Pak Kumis sangat rapi dan bersih, tidak ada biaya admin tambahan apapun, pelayanan kasir sangat profesional dan cepat.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Jangan scan QRIS di meja makan Ayam Geprek Juara, itu barcode QRIS palsu sengaja ditimpa stiker penipu untuk mengalihkan transaksi pelanggan!",PENIPUAN_STIKER_QRIS_PALSU,CRITICAL
"Tidak ada stiker palsu di akrilik Warung Nasi Bu Imas, namun nama penerima digital yang tertera di layar ponsel saya beda jauh sama plang toko fisik.",KETIDAKSESUAIAN_IDENTITAS_MERCHANT,HIGH
"Akrilik QRIS di warung makan Apotek Sehat Sejahtera pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
"Penolakan sepihak transaksi QRIS di Bengkel Motor Jaya, kasir bersikeras hanya menerima uang cash fisik dengan nada ketus.",KUALITAS_LAYANAN_MERCHANT,MEDIUM
Plang barcode QRIS di warung makan Kedai Mie Aceh sudah rusak mengelupas dan basah kuyup terkena hujan sampai kertas stikernya hancur.,KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Nama merchant yang muncul di aplikasi setelah scan QRIS benar-benar sesuai dengan nama tempat usaha yang saya datangi.,QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Sangat puas bayar non-tunai di Toko Sembako Berkah, scan barcode QRIS langsung terbaca dalam 1 detik via LinkAja tanpa kendala dan tanpa biaya tambahan.",QRIS_NORMAL_MERCHANT_TERPERCAYA,LOW
"Akrilik QRIS di kaca kasir Warung Nasi Bu Imas pecah dan retak melintang tepat di atas QR code, membuat aplikasi e-wallet tidak bisa membaca barcode.",KONDISI_FISIK_QRIS_RUSAK,MEDIUM
Bisa tolong dicek akun saya? tolong respon.,FEEDBACK_AMBIGU,MEDIUM
